UserID,Age,PreferredGenre,WatchHours,LoginPerWeek,CompletionRate
955,60,Drama,76,3,53
956,55,Drama,106,2,42
957,19,Sci-Fi,46,6,99
958,54,Horror,97,7,70
959,48,Sci-Fi,98,6,95
960,30,Horror,120,5,59
961,29,Comedy,113,1,95
962,45,Drama,64,2,53
963,34,Sci-Fi,86,2,81
964,55,Comedy,76,1,71
965,39,Comedy,71,5,93
966,33,Horror,96,4,79
967,29,Kids,23,6,50
968,40,Kids,59,5,88
969,25,Comedy,32,7,59
970,51,Documentary,74,5,90
971,55,Comedy,91,4,79
972,46,Sci-Fi,96,3,57
973,59,Horror,38,7,98
974,29,Documentary,75,1,44
975,27,Romance,90,6,88
976,44,Drama,55,3,90
977,45,Sci-Fi,31,7,46
978,35,Sci-Fi,53,2,60
979,46,Comedy,82,1,75
980,32,Horror,112,1,71
981,52,Kids,100,3,73
982,23,Comedy,5,5,96
983,54,Sci-Fi,98,3,75
984,33,Comedy,62,1,62
985,42,Sci-Fi,45,3,98
986,34,Action,77,3,64
987,21,Horror,51,6,67
988,23,Kids,96,6,99
989,53,Documentary,80,6,84
990,25,Horror,97,2,86
991,26,Comedy,12,3,75
992,32,Documentary,64,6,80
993,30,Horror,6,1,90
994,38,Action,22,7,43
995,38,Sci-Fi,35,4,93
996,49,Romance,23,1,60
997,32,Horror,118,5,59
998,34,Comedy,11,2,83
999,30,Sci-Fi,56,4,89
1000,49,Sci-Fi,8,3,61
1001,40,Drama,99,7,78
1002,49,Comedy,35,4,77
1003,46,Sci-Fi,105,4,68
1004,36,Comedy,90,6,50
1005,56,Comedy,107,6,73
1006,55,Romance,109,7,94
1007,21,Drama,101,3,93
1008,42,Comedy,51,4,78
1009,21,Action,77,4,78
1010,58,Kids,101,5,41
1011,31,Kids,99,2,51
1012,40,Kids,21,6,69
1013,38,Kids,110,6,97
1014,42,Romance,83,3,83
1015,56,Drama,33,3,89
1016,53,Comedy,33,1,82
1017,35,Documentary,60,5,72
1018,26,Sci-Fi,90,5,100
1019,28,Kids,34,6,43
1020,41,Comedy,99,1,69
1021,31,Comedy,25,3,85
1022,45,Romance,12,2,64
1023,38,Comedy,117,6,68
1024,34,Comedy,78,6,95
1025,60,Drama,48,5,63
1026,55,Sci-Fi,46,2,44
1027,54,Romance,6,4,48
1028,46,Romance,15,1,71
1029,52,Romance,83,6,59
1030,19,Kids,23,3,40
1031,26,Documentary,86,6,51
1032,25,Drama,25,3,46
1033,41,Drama,29,3,48
1034,36,Horror,87,7,40
1035,23,Comedy,46,7,98
1036,42,Action,16,5,47
1037,56,Sci-Fi,114,5,43
1038,56,Documentary,26,6,66
1039,56,Comedy,114,7,62
1040,25,Kids,93,2,77
1041,25,Kids,107,7,64
1042,37,Drama,54,5,83
1043,34,Comedy,40,1,91
1044,42,Romance,23,4,95
1045,24,Drama,64,2,62
1046,19,Sci-Fi,65,5,51
1047,22,Horror,29,1,72
1048,60,Sci-Fi,31,2,42
1049,33,Horror,36,3,71
1050,31,Comedy,57,2,64
1051,42,Drama,55,3,85
1052,46,Kids,16,4,43
1053,19,Kids,37,5,100
1054,27,Action,18,3,76
1055,38,Drama,98,2,94
1056,35,Documentary,76,2,56
1057,48,Comedy,56,6,48
1058,28,Romance,50,3,74
1059,33,Kids,41,7,80
1060,52,Documentary,23,6,83
1061,31,Kids,61,5,92
1062,60,Romance,88,7,79
1063,50,Kids,83,7,49
1064,23,Action,78,1,44
1065,32,Sci-Fi,99,2,87
1066,52,Romance,77,5,77
1067,24,Romance,7,2,91
1068,27,Romance,111,1,89
1069,28,Comedy,58,2,91
1070,26,Drama,20,1,66
1071,57,Kids,99,6,49
1072,49,Horror,49,4,41
1073,26,Comedy,28,7,64
1074,31,Drama,120,1,44
1075,39,Sci-Fi,39,1,64
1076,44,Action,74,3,92
1077,57,Drama,57,5,54
1078,52,Sci-Fi,52,3,94
1079,52,Romance,37,6,57
1080,22,Romance,32,1,94
1081,19,Drama,107,2,64
1082,43,Kids,111,2,80
1083,49,Kids,66,5,97
1084,20,Documentary,28,4,70
1085,43,Romance,77,1,91
1086,21,Sci-Fi,62,3,84
1087,56,Kids,26,4,45
1088,30,Drama,34,4,69
1089,45,Drama,42,5,90
1090,27,Kids,102,1,56
1091,29,Horror,79,2,63
1092,56,Comedy,63,2,96
1093,55,Documentary,18,5,76
1094,54,Romance,115,3,56
1095,39,Drama,12,3,76
1096,58,Action,51,5,51
1097,50,Kids,118,6,96
1098,48,Sci-Fi,39,5,65
1099,25,Horror,115,4,83
1100,49,Romance,114,5,89
1101,52,Sci-Fi,95,7,52
1102,55,Kids,67,1,68
1103,41,Drama,40,6,62
1104,59,Horror,47,2,91
1105,42,Horror,64,6,89
1106,19,Kids,72,7,92
1107,55,Kids,9,7,53
1108,58,Kids,29,3,97
1109,43,Romance,69,4,88
1110,35,Horror,62,2,69
1111,31,Horror,99,2,46
1112,24,Documentary,83,2,57
1113,25,Action,42,2,85
1114,23,Drama,118,3,62
1115,20,Sci-Fi,108,5,41
1116,18,Romance,102,2,98
1117,59,Romance,87,7,40
1118,18,Romance,98,4,72
1119,42,Drama,60,5,93
1120,44,Kids,84,6,65
1121,48,Documentary,22,7,93
1122,52,Comedy,72,5,79
1123,28,Documentary,67,1,76
1124,31,Drama,118,5,91
1125,45,Documentary,108,7,54
1126,35,Drama,115,7,57
1127,54,Horror,84,3,44
1128,35,Sci-Fi,8,3,87
1129,29,Drama,6,2,61
1130,28,Sci-Fi,37,1,96
1131,25,Horror,26,2,77
1132,49,Sci-Fi,7,7,47
1133,42,Sci-Fi,103,7,67
1134,46,Documentary,30,6,49
1135,57,Documentary,96,6,57
1136,44,Action,103,2,81
1137,27,Drama,89,1,99
1138,29,Action,41,2,82
1139,60,Sci-Fi,82,7,84
1140,31,Documentary,95,6,42
1141,56,Comedy,36,1,50
1142,47,Action,48,2,87
1143,58,Comedy,63,7,92
1144,43,Documentary,53,6,86
1145,36,Kids,58,4,49
1146,24,Action,115,7,94
1147,49,Romance,83,1,91
1148,38,Horror,47,4,60
1149,30,Comedy,27,2,83
1150,29,Comedy,68,7,85
1151,59,Horror,15,4,51
1152,54,Sci-Fi,120,2,56
1153,55,Horror,82,4,72
1154,43,Kids,69,6,79
1155,20,Romance,113,6,75
1156,44,Drama,8,5,56
1157,31,Romance,109,1,91
1158,44,Drama,34,2,50
1159,46,Sci-Fi,94,7,62
1160,47,Sci-Fi,28,5,49
1161,40,Sci-Fi,64,6,74
1162,37,Kids,84,4,60
1163,43,Documentary,52,6,58
1164,24,Kids,90,4,56
1165,34,Action,35,7,82
1166,19,Drama,91,2,54
1167,58,Romance,29,4,88
1168,43,Drama,23,4,80
1169,21,Romance,104,3,79
1170,28,Sci-Fi,77,1,50
1171,54,Romance,13,6,64
1172,25,Romance,95,5,49
1173,38,Action,115,4,97
1174,32,Action,37,7,76
1175,39,Romance,12,2,72
1176,53,Comedy,98,2,92
1177,24,Comedy,58,3,81
1178,50,Comedy,66,4,49
1179,44,Comedy,112,2,72
1180,58,Drama,82,2,46
1181,28,Sci-Fi,25,5,89
1182,19,Kids,65,6,40
1183,41,Kids,20,5,57
1184,21,Comedy,84,1,43
1185,23,Documentary,49,3,51
1186,32,Comedy,21,2,70
1187,53,Documentary,86,1,62
1188,21,Kids,23,3,51
1189,58,Comedy,15,6,53
1190,45,Romance,93,3,67
1191,36,Sci-Fi,44,1,41
1192,29,Sci-Fi,74,2,46
1193,28,Romance,68,1,78
1194,37,Kids,31,5,94
1195,20,Documentary,70,2,64
1196,24,Horror,37,4,69
1197,49,Comedy,89,3,66
1198,20,Horror,104,7,91
1199,48,Action,52,7,60
1200,54,Kids,63,5,58
1201,46,Documentary,108,5,83
1202,42,Documentary,37,5,42
1203,24,Horror,73,6,48
1204,44,Documentary,97,6,77
1205,59,Action,93,6,59
1206,39,Documentary,72,3,43
1207,55,Romance,71,7,52
1208,45,Documentary,89,3,41
1209,24,Comedy,6,5,65
1210,42,Documentary,87,2,45
1211,50,Action,50,2,63
1212,39,Sci-Fi,54,5,71
1213,49,Kids,36,4,100
1214,23,Action,108,3,56
1215,60,Sci-Fi,114,6,85
1216,18,Action,45,5,66
1217,22,Horror,14,4,94
1218,24,Documentary,14,6,54
1219,50,Action,90,5,58
1220,58,Romance,27,5,88
1221,41,Comedy,77,4,41
1222,36,Documentary,99,1,69
1223,39,Horror,98,6,99
1224,25,Documentary,120,5,81
1225,56,Romance,112,5,77
1226,40,Romance,31,3,72
1227,57,Horror,14,5,59
1228,45,Sci-Fi,45,1,78
1229,38,Action,88,7,62
1230,44,Kids,23,4,41
1231,60,Horror,47,2,98
1232,54,Documentary,21,3,69
1233,27,Horror,11,6,66
1234,53,Action,25,7,42
1235,22,Action,64,7,90
1236,47,Sci-Fi,77,6,82
1237,54,Documentary,108,2,65
1238,49,Action,7,7,55
1239,40,Comedy,42,6,58
1240,28,Romance,96,7,94
1241,19,Horror,68,3,88
1242,19,Comedy,67,3,47
1243,42,Action,31,5,62
1244,35,Kids,80,1,74
1245,32,Kids,89,3,72
1246,57,Kids,117,5,62
1247,25,Documentary,7,6,77
1248,37,Romance,29,4,78
1249,32,Sci-Fi,6,4,42
1250,46,Kids,22,1,45
1251,48,Kids,12,6,63
1252,46,Romance,114,2,84
1253,54,Kids,83,3,86
1254,19,Kids,111,5,55
1255,56,Documentary,5,7,56
1256,21,Kids,10,2,81
1257,38,Sci-Fi,114,6,96
1258,25,Romance,11,1,48
1259,40,Drama,14,7,69
1260,35,Comedy,51,5,93
1261,47,Documentary,48,6,53
1262,28,Horror,118,6,76
1263,47,Comedy,110,5,96
1264,51,Horror,118,2,83
1265,40,Sci-Fi,35,6,69
1266,51,Documentary,59,1,51
1267,27,Sci-Fi,104,1,66
1268,22,Kids,31,7,42
1269,55,Documentary,97,4,49
1270,18,Comedy,33,6,92
1271,35,Sci-Fi,110,5,71
1272,58,Horror,31,1,63
1273,24,Documentary,24,6,71
1274,52,Horror,13,2,98
1275,54,Drama,48,4,52
1276,24,Horror,93,7,69
1277,27,Sci-Fi,30,4,65
1278,31,Sci-Fi,30,1,57
1279,18,Horror,54,5,75
1280,46,Documentary,58,6,76
1281,33,Documentary,38,1,86
1282,37,Documentary,26,4,96
1283,58,Sci-Fi,14,1,68
1284,60,Drama,46,7,98
1285,52,Documentary,16,2,62
1286,30,Horror,62,1,63
1287,24,Documentary,43,5,59
1288,44,Action,81,1,89
1289,27,Sci-Fi,28,6,67
1290,57,Romance,40,1,61
1291,24,Documentary,45,4,91
1292,28,Romance,119,7,74
1293,18,Kids,90,3,73
1294,53,Documentary,76,1,92
1295,32,Documentary,43,4,88
1296,38,Romance,100,4,80
1297,51,Kids,5,4,44
1298,33,Horror,71,3,66
1299,22,Kids,33,2,50
1300,28,Comedy,9,6,54
1301,48,Drama,76,6,72
1302,60,Sci-Fi,26,3,98
1303,56,Romance,118,2,76
1304,26,Romance,110,4,44
1305,37,Kids,16,6,72
1306,54,Documentary,12,5,84
1307,23,Documentary,119,5,83
1308,21,Romance,22,3,76
1309,42,Sci-Fi,64,5,73
1310,19,Documentary,32,2,79
1311,34,Documentary,90,1,42
1312,55,Kids,45,5,54
1313,39,Sci-Fi,86,6,77
1314,26,Comedy,65,2,72
1315,38,Horror,103,3,100
1316,47,Sci-Fi,88,4,53
1317,55,Sci-Fi,66,5,60
1318,20,Comedy,77,3,79
1319,48,Sci-Fi,75,3,54
1320,58,Action,72,6,57
1321,55,Action,28,4,74
1322,40,Romance,25,3,72
1323,52,Horror,28,6,87
1324,49,Horror,53,5,72
1325,18,Horror,12,7,55
1326,48,Romance,26,7,100
1327,23,Kids,23,7,41
1328,29,Documentary,89,4,84
1329,55,Kids,41,3,43
1330,21,Action,18,6,96
1331,47,Action,67,4,86
1332,24,Sci-Fi,97,2,93
1333,51,Kids,33,3,55
1334,23,Documentary,78,2,67
1335,33,Horror,17,4,90
1336,37,Drama,87,3,81
1337,22,Drama,21,1,50
1338,59,Romance,103,3,92
1339,44,Drama,53,2,63
1340,24,Action,47,7,91
1341,19,Horror,89,2,100
1342,39,Action,64,1,59
1343,30,Kids,33,3,61
1344,18,Documentary,59,2,86
1345,46,Drama,111,7,41
1346,53,Horror,102,4,45
1347,40,Kids,20,1,47
1348,36,Comedy,60,4,53
1349,40,Drama,101,2,79
1350,57,Comedy,52,2,58
1351,40,Sci-Fi,95,5,82
1352,26,Action,97,1,75
1353,31,Comedy,14,7,70
1354,35,Horror,69,6,84
1355,60,Comedy,44,2,46
1356,57,Horror,16,3,49
1357,41,Comedy,78,2,45
1358,35,Kids,70,5,93
1359,33,Action,13,3,81
1360,45,Romance,17,2,60
1361,29,Kids,78,3,42
1362,60,Sci-Fi,29,2,99
1363,55,Horror,24,5,54
1364,49,Drama,95,1,82
1365,35,Drama,113,1,47
1366,55,Kids,53,7,47
1367,31,Sci-Fi,22,3,65
1368,56,Comedy,92,3,46
1369,49,Romance,97,1,81
1370,37,Comedy,112,5,51
1371,22,Horror,108,1,97
1372,51,Romance,17,5,63
1373,37,Action,62,2,58
1374,27,Horror,30,2,48
1375,44,Drama,40,1,59
1376,43,Documentary,80,1,84
1377,20,Documentary,16,2,45
1378,55,Kids,42,6,69
1379,52,Documentary,46,7,68
1380,45,Documentary,89,4,65
1381,21,Documentary,28,1,64
1382,42,Romance,41,1,45
1383,39,Action,16,1,81
1384,41,Drama,31,6,75
1385,21,Sci-Fi,27,5,72
1386,40,Drama,91,2,52
1387,22,Drama,41,4,56
1388,34,Romance,21,2,99
1389,36,Romance,41,1,98
1390,36,Comedy,53,4,72
1391,54,Comedy,86,6,93
1392,38,Drama,22,6,62
1393,32,Sci-Fi,68,1,42
1394,48,Sci-Fi,111,2,72
1395,59,Horror,29,3,57
1396,51,Kids,11,7,50
1397,41,Action,85,4,59
1398,56,Action,116,7,61
1399,41,Romance,110,6,75
1400,52,Drama,45,5,85
1401,23,Horror,19,2,41
1402,48,Drama,87,5,48
1403,41,Documentary,79,1,85
1404,23,Romance,90,2,80
1405,25,Action,11,7,49
1406,39,Romance,64,1,53
1407,45,Kids,110,7,86
1408,54,Comedy,10,3,56
1409,42,Documentary,20,1,56
1410,33,Romance,16,4,60
1411,38,Documentary,55,3,57
1412,33,Kids,28,1,85
1413,30,Documentary,34,2,48
1414,28,Drama,7,3,95
1415,31,Romance,39,7,67
1416,44,Drama,85,2,62
1417,45,Action,69,1,71
1418,42,Action,57,1,97
1419,42,Drama,73,6,73
1420,52,Kids,104,7,76
1421,55,Action,115,7,67
1422,36,Sci-Fi,79,3,51
1423,30,Documentary,67,7,86
1424,35,Documentary,35,1,60
1425,34,Horror,58,2,75
1426,52,Action,79,6,54
1427,28,Romance,104,2,73
1428,44,Sci-Fi,82,2,49
1429,41,Horror,72,5,96
1430,55,Action,93,2,69
1431,42,Sci-Fi,100,6,74
1432,45,Documentary,45,6,73
1433,46,Romance,38,2,77
1434,34,Romance,6,2,88
1435,58,Drama,16,5,89
1436,36,Romance,47,3,79
1437,28,Kids,5,4,78
1438,49,Sci-Fi,34,4,46
1439,59,Drama,118,7,90
1440,31,Kids,47,4,40
1441,22,Drama,37,4,43
1442,36,Comedy,74,3,73
1443,54,Sci-Fi,100,2,71
1444,21,Documentary,85,6,78
1445,58,Sci-Fi,54,4,57
1446,30,Comedy,12,4,44
1447,60,Romance,14,5,49
1448,24,Sci-Fi,58,3,44
1449,18,Action,47,2,58
1450,46,Horror,99,3,60
1451,23,Kids,37,7,88
1452,27,Kids,36,1,90
1453,22,Horror,91,1,41
1454,36,Horror,22,5,48
1455,49,Action,72,6,66
1456,36,Romance,46,5,49
1457,39,Kids,29,1,66
1458,29,Documentary,42,5,41
1459,33,Romance,83,3,97
1460,35,Kids,97,6,84
1461,45,Sci-Fi,44,1,62
1462,47,Sci-Fi,91,6,62
1463,39,Drama,45,6,78
1464,53,Kids,90,6,49
1465,44,Drama,11,6,96
1466,54,Kids,14,7,87
1467,30,Romance,5,2,78
1468,26,Documentary,13,4,81
1469,56,Comedy,85,4,91
1470,40,Romance,40,3,98
1471,47,Comedy,71,2,60
1472,36,Horror,48,4,51
1473,58,Action,92,4,75
1474,42,Romance,120,6,73
1475,31,Romance,46,6,58
1476,21,Sci-Fi,114,3,60
1477,39,Kids,88,6,42
1478,19,Sci-Fi,67,4,95
1479,25,Documentary,49,4,79
1480,44,Horror,42,4,74
1481,37,Drama,87,6,97
1482,26,Horror,17,4,45
1483,42,Horror,88,7,83
1484,50,Romance,38,2,53
1485,20,Romance,79,1,85
1486,56,Drama,68,2,100
1487,50,Comedy,56,3,56
1488,49,Romance,102,2,82
1489,18,Kids,46,2,50
1490,42,Romance,6,2,74
1491,46,Documentary,69,1,71
1492,52,Comedy,70,3,43
1493,43,Sci-Fi,32,5,67
1494,29,Horror,55,1,47
1495,26,Horror,119,2,90
1496,57,Romance,115,6,60
1497,33,Comedy,65,2,60
1498,50,Comedy,30,3,71
1499,42,Romance,30,7,87
1500,59,Comedy,16,1,99
1501,56,Comedy,33,2,66
1502,51,Horror,113,4,65
1503,47,Sci-Fi,95,3,65
1504,60,Action,102,1,61
1505,24,Drama,64,2,73
1506,41,Comedy,30,6,56
1507,42,Kids,21,6,54
1508,45,Action,66,4,44
1509,25,Horror,77,7,56
1510,43,Comedy,59,7,72
1511,18,Kids,46,4,54
1512,36,Romance,51,7,62
1513,43,Action,74,2,65
1514,19,Romance,21,7,95
1515,55,Horror,76,3,95
1516,21,Horror,36,7,63
1517,28,Action,117,2,43
1518,54,Romance,44,3,94
1519,56,Documentary,109,2,99
1520,57,Drama,9,4,73
1521,23,Horror,52,1,79
1522,40,Drama,22,2,80
1523,58,Horror,100,4,73
1524,39,Drama,29,6,61
1525,43,Horror,102,6,67
1526,45,Romance,30,7,70
1527,39,Comedy,59,6,90
1528,26,Documentary,48,6,88
1529,40,Documentary,87,6,66
1530,23,Romance,114,5,84
1531,32,Comedy,75,6,63
1532,24,Kids,33,3,72
1533,42,Drama,113,4,77
1534,21,Kids,59,6,45
1535,49,Horror,45,3,65
1536,48,Romance,51,3,68
1537,31,Sci-Fi,89,1,88
1538,25,Comedy,118,2,52
1539,39,Documentary,15,2,45
1540,31,Kids,43,6,81
1541,56,Drama,87,2,94
1542,18,Sci-Fi,95,1,99
1543,60,Documentary,47,1,56
1544,47,Documentary,98,2,51
1545,33,Kids,107,7,97
1546,42,Drama,7,4,90
1547,26,Horror,34,3,96
1548,21,Romance,14,5,78
1549,21,Comedy,43,1,99
1550,32,Drama,45,4,100
1551,48,Documentary,9,2,77
1552,33,Documentary,109,3,61
1553,41,Sci-Fi,103,3,73
1554,48,Kids,26,5,99
1555,50,Drama,98,2,53
1556,54,Action,27,4,45
1557,50,Action,61,7,93
1558,52,Documentary,62,2,44
1559,18,Kids,87,6,47
1560,25,Action,76,7,79
1561,57,Romance,59,1,42
1562,51,Drama,52,7,67
1563,56,Sci-Fi,30,2,81
1564,59,Kids,40,6,53
1565,22,Horror,59,1,55
1566,45,Documentary,100,2,94
1567,28,Comedy,26,4,96
1568,49,Kids,24,4,60
1569,23,Sci-Fi,38,7,97
1570,56,Documentary,101,6,92
1571,30,Documentary,31,4,52
1572,36,Sci-Fi,35,4,90
1573,23,Comedy,19,7,88
1574,40,Action,88,2,55
1575,48,Action,67,5,51
1576,51,Action,100,4,70
1577,32,Sci-Fi,86,2,40
1578,44,Documentary,77,7,53
1579,43,Romance,21,5,67
1580,36,Kids,106,4,71
1581,26,Drama,66,1,91
1582,27,Horror,110,7,64
1583,18,Kids,89,6,68
1584,46,Documentary,33,4,90
1585,28,Documentary,115,4,46
1586,32,Kids,78,2,55
1587,38,Comedy,80,3,88
1588,42,Sci-Fi,56,6,56
1589,34,Sci-Fi,9,3,53
1590,51,Kids,98,1,95
1591,32,Documentary,33,2,61
1592,44,Documentary,62,1,87
1593,40,Romance,103,7,56
1594,40,Action,46,3,86
1595,55,Romance,9,7,66
1596,47,Action,38,4,77
1597,58,Kids,113,6,71
1598,24,Drama,106,2,59
1599,29,Kids,104,4,75
1600,31,Documentary,89,5,49
1601,32,Action,14,5,48
1602,31,Drama,101,1,54
1603,35,Documentary,73,1,65
1604,34,Comedy,64,5,89
1605,45,Drama,69,3,96
1606,46,Documentary,44,1,53
1607,26,Sci-Fi,5,5,87
1608,38,Documentary,7,5,64
1609,32,Horror,37,2,52
1610,18,Comedy,62,5,69
1611,32,Comedy,28,4,54
1612,36,Drama,39,6,81
1613,28,Action,94,1,77
1614,21,Comedy,21,5,100
1615,32,Drama,51,2,79
1616,22,Kids,28,7,100
1617,54,Kids,82,3,56
1618,26,Kids,45,3,78
1619,29,Kids,57,7,52
1620,44,Documentary,85,2,53
1621,31,Horror,96,2,46
1622,23,Horror,37,3,51
1623,28,Horror,110,5,75
1624,38,Sci-Fi,37,4,87
1625,52,Comedy,12,1,54
1626,22,Sci-Fi,31,3,87
1627,22,Sci-Fi,29,6,92
1628,53,Comedy,101,4,77
1629,58,Romance,94,4,100
1630,49,Comedy,100,1,41
1631,29,Documentary,52,5,53
1632,39,Comedy,46,7,91
1633,49,Horror,20,1,70
1634,48,Drama,57,6,77
1635,24,Comedy,20,5,47
1636,18,Sci-Fi,106,1,43
1637,40,Action,95,1,90
1638,33,Romance,73,7,81
1639,47,Action,23,3,61
1640,36,Kids,35,2,81
1641,44,Romance,87,1,69
1642,47,Comedy,65,1,46
1643,55,Kids,24,2,76
1644,39,Romance,34,3,56
1645,48,Comedy,58,4,69
1646,55,Drama,8,3,57
1647,39,Horror,108,4,77
1648,58,Drama,97,7,100
1649,30,Comedy,27,6,44
1650,39,Drama,51,1,47
1651,26,Kids,17,2,66
1652,39,Documentary,110,6,45
1653,58,Horror,45,2,77
1654,30,Documentary,15,5,47
1655,29,Kids,64,3,46
1656,46,Horror,107,6,68
1657,45,Action,95,2,54
1658,59,Comedy,54,5,93
1659,43,Action,61,6,91
1660,50,Romance,49,1,57
1661,60,Documentary,110,4,47
1662,41,Comedy,104,2,56
1663,55,Sci-Fi,14,6,59
1664,45,Action,35,7,41
1665,48,Comedy,45,1,59
1666,51,Horror,81,6,59
1667,56,Kids,76,5,97
1668,52,Romance,64,5,95
1669,31,Comedy,112,1,44
1670,58,Romance,41,4,91
1671,34,Documentary,55,1,81
1672,43,Romance,108,2,55
1673,46,Documentary,115,5,63
1674,26,Documentary,68,1,64
1675,20,Drama,12,1,53
1676,23,Kids,27,4,57
1677,54,Sci-Fi,83,4,86
1678,59,Sci-Fi,96,2,40
1679,36,Documentary,38,3,99
1680,24,Comedy,33,6,78
1681,24,Sci-Fi,22,2,91
1682,57,Documentary,31,1,71
1683,52,Horror,23,1,68
1684,38,Drama,82,2,60
1685,37,Sci-Fi,71,5,65
1686,38,Romance,56,7,41
1687,45,Documentary,93,2,53
1688,43,Documentary,49,7,50
1689,34,Romance,16,4,71
1690,25,Drama,45,7,48
1691,22,Action,115,6,100
1692,43,Kids,82,3,82
1693,29,Action,33,5,82
1694,47,Romance,15,5,60
1695,32,Drama,59,1,54
1696,26,Comedy,59,5,78
1697,48,Action,23,4,78
1698,48,Romance,77,6,40
1699,44,Comedy,13,7,66
1700,35,Kids,80,7,65
1701,22,Romance,83,2,51
1702,25,Kids,75,3,74
1703,56,Kids,15,1,86
1704,36,Comedy,16,7,40
1705,29,Kids,48,5,49
1706,58,Comedy,12,1,58
1707,31,Sci-Fi,46,4,55
1708,38,Documentary,52,2,93
1709,30,Action,106,6,52
1710,20,Sci-Fi,72,6,95
1711,48,Sci-Fi,118,2,67
1712,41,Drama,108,5,51
1713,44,Action,20,5,77
1714,31,Horror,74,2,61
1715,35,Documentary,115,5,60
1716,26,Kids,99,5,83
1717,53,Action,82,2,90
1718,23,Documentary,117,3,92
1719,58,Drama,25,5,73
1720,34,Sci-Fi,8,3,99
1721,50,Romance,62,3,95
1722,31,Action,40,3,53
1723,44,Action,69,1,42
1724,38,Kids,55,2,80
1725,52,Horror,87,4,51
1726,30,Kids,104,1,46
1727,57,Kids,78,3,99
1728,26,Kids,22,1,98
1729,25,Comedy,20,3,44
1730,49,Documentary,72,4,56
1731,42,Documentary,116,7,46
1732,25,Sci-Fi,108,1,59
1733,60,Drama,89,2,66
1734,42,Comedy,94,2,97
1735,56,Sci-Fi,44,1,94
1736,31,Kids,13,7,84
1737,45,Drama,73,7,66
1738,40,Drama,44,4,75
1739,22,Kids,60,3,75
1740,58,Kids,37,7,47
1741,52,Comedy,12,6,75
1742,33,Sci-Fi,102,1,42
1743,46,Horror,105,1,90
1744,59,Romance,44,1,64
1745,54,Horror,102,7,64
1746,39,Horror,117,5,73
1747,31,Action,60,3,86
1748,20,Comedy,98,3,84
1749,26,Horror,30,6,62
1750,23,Sci-Fi,68,3,47
1751,33,Comedy,7,5,63
1752,49,Sci-Fi,58,4,59
1753,53,Drama,56,7,51
1754,49,Documentary,29,6,86
1755,18,Sci-Fi,115,6,85
1756,24,Sci-Fi,73,7,97
1757,34,Comedy,88,4,71
1758,29,Documentary,87,4,82
1759,25,Romance,93,4,90
1760,30,Comedy,84,2,70
1761,23,Sci-Fi,17,1,70
1762,24,Kids,81,6,76
1763,37,Action,48,5,94
1764,22,Sci-Fi,76,3,47
1765,28,Documentary,18,4,66
1766,29,Comedy,54,2,54
1767,55,Drama,63,7,51
1768,26,Comedy,82,5,69
1769,42,Kids,15,4,73
1770,44,Sci-Fi,91,3,41
1771,33,Action,83,1,70
1772,48,Horror,48,6,72
1773,58,Drama,57,3,77
1774,45,Romance,56,1,77
1775,59,Drama,81,5,40
1776,26,Romance,14,4,79
1777,53,Documentary,47,3,96
1778,46,Action,25,5,76
1779,50,Kids,42,3,65
1780,55,Sci-Fi,101,3,47
1781,32,Documentary,64,2,90
1782,26,Romance,107,3,58
1783,56,Comedy,94,3,41
1784,22,Horror,47,1,62
1785,35,Romance,93,7,77
1786,33,Romance,98,2,42
1787,42,Kids,12,4,57
1788,35,Comedy,91,4,57
1789,25,Drama,17,7,78
1790,35,Romance,11,2,44
1791,58,Romance,109,3,65
1792,32,Sci-Fi,90,6,46
1793,60,Action,18,1,42
1794,50,Kids,41,4,49
1795,35,Kids,103,6,91
1796,56,Romance,57,1,67
1797,35,Romance,94,3,70
1798,59,Drama,28,3,81
1799,37,Sci-Fi,22,3,50
1800,21,Romance,117,4,79
1801,19,Romance,11,7,91
1802,24,Horror,18,3,60
1803,21,Horror,101,3,57
1804,47,Comedy,61,1,65
1805,36,Romance,9,3,46
1806,54,Action,105,3,64
1807,38,Romance,94,5,93
1808,41,Action,45,7,70
1809,18,Documentary,6,6,87
1810,22,Horror,119,4,51
1811,54,Sci-Fi,47,5,83
1812,45,Documentary,71,5,73
1813,50,Comedy,102,2,66
1814,52,Kids,50,6,52
1815,56,Comedy,98,7,94
1816,37,Sci-Fi,58,7,43
1817,21,Horror,44,6,47
1818,46,Kids,96,6,60
1819,20,Horror,43,5,56
1820,52,Documentary,104,2,77
1821,40,Comedy,68,3,71
1822,49,Romance,43,6,78
1823,60,Documentary,75,6,83
1824,59,Horror,22,3,91
1825,41,Action,76,4,51
1826,49,Action,47,3,95
1827,25,Sci-Fi,8,1,44
1828,34,Drama,105,7,94
1829,39,Documentary,107,5,97
1830,37,Sci-Fi,13,6,90
1831,36,Action,110,7,68
1832,51,Action,43,6,79
1833,21,Action,96,5,64
1834,42,Romance,97,6,90
1835,51,Horror,81,2,47
1836,56,Sci-Fi,79,2,49
1837,35,Action,92,6,83
1838,38,Documentary,33,6,42
1839,28,Drama,103,5,81
1840,40,Documentary,91,1,94
1841,43,Horror,116,6,99
1842,18,Romance,9,1,76
1843,53,Comedy,120,3,82
1844,46,Horror,35,3,92
1845,30,Kids,32,6,70
1846,54,Romance,66,1,80
